Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
410.0	56.5	80.432	0.012433	508.65	578.9	2.2131	0.79721	1.1125	298.32	0.47362	2.1187e-05	0.028566	vapor
410.0	59.75	85.557	0.011688	507.34	577.18	2.1993	0.79953	1.1243	297.75	0.47121	2.1278e-05	0.028791	vapor
410.0	63.0	90.742	0.01102	506.03	575.45	2.1861	0.80186	1.1363	297.2	0.4687	2.1373e-05	0.029021	vapor
410.0	66.25	95.986	0.010418	504.7	573.72	2.1734	0.80419	1.1486	296.68	0.46608	2.1472e-05	0.029259	vapor
410.0	69.5	101.29	0.0098727	503.36	571.97	2.1611	0.80652	1.1612	296.18	0.46335	2.1574e-05	0.029503	vapor
410.0	72.75	106.65	0.0093761	502.01	570.22	2.1492	0.80885	1.1741	295.71	0.46051	2.1681e-05	0.029754	vapor
410.0	76.0	112.08	0.0089222	500.65	568.46	2.1377	0.81119	1.1873	295.27	0.45756	2.1791e-05	0.030012	vapor
410.0	76.0	112.08	0.0089222	500.65	568.46	2.1377	0.81119	1.1873	295.27	0.45756	2.1791e-05	0.030012	supercritical
410.0	76.0	112.08	0.0089222	500.65	568.46	2.1377	0.81119	1.1873	295.27	0.45756	2.1791e-05	0.030012	supercritical
410.0	79.25	117.57	0.0085058	499.28	566.69	2.1264	0.81352	1.2007	294.85	0.45449	2.1906e-05	0.030278	supercritical
410.0	82.5	123.11	0.0081225	497.9	564.91	2.1155	0.81585	1.2144	294.47	0.45131	2.2026e-05	0.030551	supercritical
410.0	85.75	128.72	0.0077686	496.51	563.13	2.1049	0.81817	1.2283	294.12	0.44801	2.215e-05	0.030832	supercritical
410.0	89.0	134.4	0.0074407	495.11	561.34	2.0945	0.82049	1.2426	293.8	0.4446	2.2279e-05	0.031122	supercritical
410.0	92.25	140.13	0.0071363	493.7	559.54	2.0843	0.8228	1.2571	293.51	0.44106	2.2413e-05	0.031419	supercritical
410.0	95.5	145.92	0.006853	492.29	557.73	2.0744	0.8251	1.2718	293.27	0.43741	2.2552e-05	0.031724	supercritical
410.0	98.75	151.78	0.0065886	490.86	555.92	2.0646	0.82739	1.2868	293.06	0.43364	2.2696e-05	0.032039	supercritical
410.0	102.0	157.69	0.0063414	489.42	554.1	2.0551	0.82967	1.3021	292.88	0.42976	2.2846e-05	0.032361	supercritical
410.0	105.25	163.67	0.0061099	487.98	552.28	2.0457	0.83193	1.3175	292.75	0.42575	2.3001e-05	0.032693	supercritical
410.0	108.5	169.7	0.0058926	486.52	550.46	2.0365	0.83417	1.3332	292.67	0.42163	2.3162e-05	0.033033	supercritical
410.0	111.75	175.8	0.0056884	485.06	548.63	2.0274	0.8364	1.3491	292.62	0.41739	2.3329e-05	0.033382	supercritical
410.0	115.0	181.95	0.0054961	483.59	546.8	2.0185	0.83861	1.3652	292.62	0.41304	2.3501e-05	0.03374	supercritical
